Filename	new_filename_iteration4_manualRename	remove	size_c
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series03	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s03		4
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series04	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s04		4
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series05	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s05		4
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series06	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s06		4
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series07	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s07		4
20240401_vf21-96_fm_DNA_Centr_tub_NHS_60x_014	rcc10930_pfa_dna-cetn-tub-nhs_20240401_fm_014		4
20240401_vf21-96_fm_DNA_Centr_tub_NHS_60x_015	rcc10930_pfa_dna-cetn-tub-nhs_20240401_fm_015		4
20230616_rccpretk1_pfa_tub-hoechst-nhs_series00	rcc4104_pfa_tub-dna-nhs_20230616_cl_s00	x	3
20230616_rccpretk1_pfa_tub-hoechst-nhs_series01	rcc4104_pfa_tub-dna-nhs_20230616_cl_s01		3
20230616_rccpretk1_pfa_tub-hoechst-nhs_series02	rcc4104_pfa_tub-dna-nhs_20230616_cl_s02	x	3
20230616_rccpretk1_pfa_tub-hoechst-nhs_series03	rcc4104_pfa_tub-dna-nhs_20230616_cl_s03		3
20230616_rccpretk1_pfa_tub-hoechst-nhs_series04	rcc4104_pfa_tub-dna-nhs_20230616_cl_s04	x	3
20230616_rccpretk1_pfa_tub-hoechst-nhs_series05	rcc4104_pfa_tub-dna-nhs_20230616_cl_s05		3
20230616_rccpretk1_pfa_tub-hoechst-nhs_series06		x	1
20230616_rccpretk1_pfa_tub-hoechst-nhs_series07		x	1
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_01	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_01		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_02	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_02		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_03	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_03		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_04	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_04		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_05	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_05		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_06	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_06		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_07	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_07		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_08	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_08		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_09	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_09		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_10	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_10		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_11	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_11		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_12	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_12		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_13	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_13		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_14	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_14		4
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_15	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_15		4
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series00	rcc10642_pfa_dna-tub-nhs_20230423_od_s00		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series01	rcc10642_pfa_nhs-tub-dna_20230423_od_s01	x	3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series02	rcc10642_pfa_dna-tub-nhs_20230423_od_s02		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series03	rcc10642_pfa_dna-tub-nhs_20230423_od_s03		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series04	rcc10642_pfa_dna-tub-nhs_20230423_od_s04		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series05	rcc10642_pfa_dna-tub-nhs_20230423_od_s05		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series06	rcc10642_pfa_dna-tub-nhs_20230423_od_s06		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series07	rcc10642_pfa_dna-tub-nhs_20230423_od_s07		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series08	rcc10642_pfa_dna-tub-nhs_20230423_od_s08		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series09	rcc10642_pfa_dna-tub-nhs_20230423_od_s09		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series10	rcc10642_pfa_dna-tub-nhs_20230423_od_s10		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series11	rcc10642_pfa_dna-tub-nhs_20230423_od_s11		3
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series12	rcc10642_pfa_dna-tub-nhs_20230423_od_s12		3
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s00		4
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s01		4
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s02		4
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s03		4
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series00	rcc10924_pfa_dna-nhs-tub_20230516_cl_s00		3
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series01	rcc10924_pfa_dna-nhs-tub_20230516_cl_s01		3
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series02		x	1
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series03	rcc10924_pfa_dna-nhs-tub_20230516_cl_s03	x	3
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series04	rcc10924_pfa_dna-nhs-tub_20230516_cl_s04		3
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series05	rcc10924_pfa_dna-nhs-tub_20230516_cl_s05		3
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series06	rcc10924_pfa_dna-nhs-tub_20230516_cl_s06		3
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series07	rcc10924_pfa_dna-nhs-tub_20230516_cl_s07		3
20230718_rcc_1521_pfa_csd_hoechst_tub_nhs_na_01	rcc1521_pfa_dna-tub-nhs-na_20230718_csd_01		4
20230718_rcc_1521_pfa_csd_hoechst_tub_nhs_na_02	rcc1521_pfa_dna-tub-nhs-na_20230718_csd_02		4
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_01	rcc1521_pfa_dna-tub-nhs_20230829_csd_01		3
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_02	rcc1521_pfa_dna-tub-nhs_20230829_csd_02		3
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_03	rcc1521_pfa_dna-tub-nhs_20230829_csd_03		3
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_01		3
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_02	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_02		3
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_03	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_03		3
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_04	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_04		3
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_05	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_05		3
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_01		3
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_02	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_02		3
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_03	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_03		3
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_04	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_04		3
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series00	rcc10719_pfa_dna-tub-nhs_20230802_od_s00		3
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series01	rcc10719_pfa_dna-tub-nhs_20230802_od_s01		3
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series02	rcc10719_pfa_dna-tub-nhs_20230802_od_s02		3
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series03	rcc10719_pfa_dna-tub-nhs_20230802_od_s03		3
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series04	rcc10719_pfa_dna-tub-nhs_20230802_od_s04		3
20230829_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511rcc10719_pfa_dna-tub-nhs_20230829_csd_01		3
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s00		4
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10719_pfa_dna-cetn-nhs_20240207_od_s01		3
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10719_pfa_dna-cetn-nhs_20240207_od_s02		3
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10719_pfa_dna-cetn-nhs_20240207_od_s03		3
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series04	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s04		4
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_00	rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_00		4
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_01	rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_01		4
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_02	rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_02		4
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_03	rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_03		4
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_04	rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_04		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_00	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_00		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_01	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_01		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_02	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_02		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_03	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_03		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_04	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_04		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_05	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_05		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_06	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_06		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_07	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_07		4
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_08	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_08		4
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_00	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_00		3
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_01	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_01		3
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_02	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_02		3
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_03	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_03		3
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_04	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_04		3
rcc_p22-120_pfa_hs_nhs_axo49_tub_00	rcc10719_pfa_azo49-tub-nhs_20230905_hs_00		3
rcc_p22-120_pfa_hs_nhs_axo49_tub_01	rcc10719_pfa_azo49-tub-nhs_20230905_hs_01		3
rcc_p22-120_pfa_hs_nhs_axo49_tub_02	rcc10719_pfa_azo49-tub-nhs_20230905_hs_02		3
rcc_p22-120_pfa_hs_nhs_axo49_tub_03	rcc10719_pfa_azo49-tub-nhs_20230905_hs_03		3
rcc_p22-120_pfa_hs_nhs_axo49_tub_04	rcc10719_pfa_azo49-tub-nhs_20230905_hs_04		3
rcc_p22-120_pfa_hs_nhs_cetn_tub_00	rcc10719_pfa_tub-cetn-nhs_20230830_hs_00		3
rcc_p22-120_pfa_hs_nhs_cetn_tub_01	rcc10719_pfa_tub-cetn-nhs_20230830_hs_01		3
rcc_p22-120_pfa_hs_nhs_cetn_tub_02	rcc10719_pfa_tub-cetn-nhs_20230830_hs_02		3
rcc_p22-120_pfa_hs_nhs_gt335_tub_00	rcc10719_pfa_gt335-tub-nhs_20230901_hs_00		3
rcc_p22-120_pfa_hs_nhs_gt335_tub_01	rcc10719_pfa_gt335-tub-nhs_20230901_hs_01		3
rcc_p22-120_pfa_hs_nhs_gt335_tub_02	rcc10719_pfa_gt335-tub-nhs_20230901_hs_02		3
rcc_p22-120_pfa_hs_nhs_polyE_tub_00	rcc10719_pfa_polye-tub-nhs_20230905_hs_00		3
rcc_p22-120_pfa_hs_nhs_polyE_tub_01	rcc10719_pfa_polye-tub-nhs_20230905_hs_01		3
rcc_p22-120_pfa_hs_nhs_polyE_tub_02	rcc10719_pfa_polye-tub-nhs_20230905_hs_02		3
rcc_p22-120_pfa_hs_nhs_polyE_tub_03	rcc10719_pfa_polye-tub-nhs_20230905_hs_03		3
rcc_p22-120_pfa_hs_nhs_polyE_tub_04	rcc10719_pfa_polye-tub-nhs_20230905_hs_04		3
rcc_p22-120_pfa_hs_nhs_tap952_tub_00	rcc10719_pfa_tap952-tub-nhs_20230901_hs_00		3
rcc_p22-120_pfa_hs_nhs_tap952_tub_01	rcc10719_pfa_tap952-tub-nhs_20230901_hs_01		3
rcc_p22-120_pfa_hs_nhs_tap952_tub_02	rcc10719_pfa_tap952-tub-nhs_20230901_hs_02		3
rcc_p22-120_pfa_hs_nhs_tap952_tub_03	rcc10719_pfa_tap952-tub-nhs_20230901_hs_03		3
rcc_p22-120_pfa_hs_nhs_tap952_tub_04	rcc10719_pfa_tap952-tub-nhs_20230901_hs_04		3
20240401_1512_fm_DNA_Centr_tub_NHS_60x_016	rcc1512_pfa_dna-cetn-tub-nhs_20240401_fm_016		4
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series00	rcc6171_pfa_dna-tub-cetn-nhs_20240425_cl_s00		4
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series01	rcc6171_pfa_dna-tub-cetn-nhs_20240425_cl_s01		4
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series02	rcc6171_pfa_dna-tub-cetn-nhs_20240425_cl_s02		4
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series03	rcc6171_pfa_dna-tub-cetn-nhs_20240425_cl_s03		4
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series04	rcc6171_pfa_dna-tub-cetn-nhs_20240425_cl_s04		4
20240425_rcc6171_pfa_hoechst-tub-centr-nhs_series05	rcc6171_pfa_dna-tub-cetn-nhs_20240425_cl_s05		4
20230523_RCC_K-0961_pfa_OD_nhs-tub-Hoechst_series00	rcck-0961_pfa_nhs-tub-dna_20230523_od_s00		3
20230523_RCC_K-0961_pfa_OD_nhs-tub-Hoechst_series01	rcck-0961_pfa_nhs-tub-dna_20230523_od_s01		3
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series00	rcc4631_pfa_dna-tub-nhs_20230802_od_s00		3
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series01	rcc4631_pfa_dna-tub-nhs_20230802_od_s01		3
20230802_RCC_4631_pfa_OD_Hoechst-tub-nhs_series02	rcc4631_pfa_dna-tub-nhs_20230802_od_s02		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series00	rcc7000_pfa_dna-nhs-tub_20230519_cl_s00		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series01	rcc7000_pfa_dna-nhs-tub_20230519_cl_s01		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series02	rcc7000_pfa_dna-nhs-tub_20230519_cl_s02		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series03	rcc7000_pfa_dna-nhs-tub_20230519_cl_s03		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series04	rcc7000_pfa_dna-nhs-tub_20230519_cl_s04		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series05	rcc7000_pfa_dna-nhs-tub_20230519_cl_s05		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series06	rcc7000_pfa_dna-nhs-tub_20230519_cl_s06		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series07	rcc7000_pfa_dna-nhs-tub_20230519_cl_s07		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series08	rcc7000_pfa_dna-nhs-tub_20230519_cl_s08		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series09	rcc7000_pfa_dna-nhs-tub_20230519_cl_s09		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series10	rcc7000_pfa_dna-nhs-tub_20230519_cl_s10		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series11	rcc7000_pfa_dna-nhs-tub_20230519_cl_s11		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series12	rcc7000_pfa_dna-nhs-tub_20230519_cl_s12		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series13	rcc7000_pfa_dna-nhs-tub_20230519_cl_s13		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series14	rcc7000_pfa_dna-nhs-tub_20230519_cl_s14		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series15	rcc7000_pfa_dna-nhs-tub_20230519_cl_s15		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series16	rcc7000_pfa_dna-nhs-tub_20230519_cl_s16		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series17	rcc7000_pfa_dna-nhs-tub_20230519_cl_s17		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series18	rcc7000_pfa_dna-nhs-tub_20230519_cl_s18		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series19	rcc7000_pfa_dna-nhs-tub_20230519_cl_s19		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series20	rcc7000_pfa_dna-nhs-tub_20230519_cl_s20	x	3
20230519_rcc7000_pfa_hoechst-nhs-tub_series21	rcc7000_pfa_dna-nhs-tub_20230519_cl_s21		3
20230519_rcc7000_pfa_hoechst-nhs-tub_series22	rcc7000_pfa_dna-nhs-tub_20230519_cl_s22		3
20230522_rcc7000_pfa_hoechst-tub-centr-1	rcc7000_pfa_dna-tub-cetn_20230522_cl_01		3
20230522_rcc7000_pfa_hoechst-tub-centr-2	rcc7000_pfa_dna-tub-cetn_20230522_cl_02		3
20230522_rcc7000_pfa_hoechst-tub-centr-3	rcc7000_pfa_dna-tub-cetn_20230522_cl_03		3
20230522_rcc7000_pfa_hoechst-tub-centr-4	rcc7000_pfa_dna-tub-cetn_20230522_cl_04		3
20230522_rcc7000_pfa_hoechst-tub-centr-5	rcc7000_pfa_dna-tub-cetn_20230522_cl_05		3
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series00	rcc5277_pfa_dna-tub-nhs_20230531_od_s00		3
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series01	rcc5277_pfa_dna-tub-nhs_20230531_od_s01		3
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series02	rcc5277_pfa_dna-tub-nhs_20230531_od_s02	x	3
20230531_RCC_5277_pfa_OD_Hoechst-tub-nhs_series03	rcc5277_pfa_dna-tub-nhs_20230531_od_s03		3
20230707_RCC_2040_pfa_OD_Hoechst-tub-nhs_series00	rcc2040_pfa_dna-tub-nhs_20230707_od_s00		3
20230707_RCC_2040_pfa_OD_Hoechst-tub-nhs_series01	rcc2040_pfa_dna-tub-nhs_20230707_od_s01		3
20230707_RCC_2040_pfa_OD_Hoechst-tub-nhs_series02	rcc2040_pfa_dna-tub-nhs_20230707_od_s02		3
20230707_RCC_2491_pfa_OD_Hoechst-tub-nhs_series00	rcc2491_pfa_dna-tub-nhs_20230707_od_s00		3
20230707_RCC_2491_pfa_OD_Hoechst-tub-nhs_series01	rcc2491_pfa_dna-tub-nhs_20230707_od_s01		3
20230707_RCC_2491_pfa_OD_Hoechst-tub-nhs_series02	rcc2491_pfa_dna-tub-nhs_20230707_od_s02		3
20230829_rcc_5282_pfa_csd_hoechst_tub_nhs_na_01	rcc5282_pfa_dna-tub-nhs_20230829_csd_01		3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series00	rcc10688_pfa_dna-nhs-tub_20230823_cl_s00	x	3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series01	rcc10688_pfa_dna-nhs-tub_20230823_cl_s01		3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series02	rcc10688_pfa_dna-nhs-tub_20230823_cl_s02	x	3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series03	rcc10688_pfa_dna-nhs-tub_20230823_cl_s03		3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series04	rcc10688_pfa_dna-nhs-tub_20230823_cl_s04	x	3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series05	rcc10688_pfa_dna-nhs-tub_20230823_cl_s05		3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series06	rcc10688_pfa_dna-nhs-tub_20230823_cl_s06	x	3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series07	rcc10688_pfa_dna-nhs-tub_20230823_cl_s07		3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series08	rcc10688_pfa_dna-nhs-tub_20230823_cl_s08	x	3
20230823_rccp18-058_pfa_hoechst-nhs-tub_series09	rcc10688_pfa_dna-nhs-tub_20230823_cl_s09		3
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series00	rcc10646_pfa_dna-tub-nhs_20230802_od_s00		3
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series01	rcc10646_pfa_dna-tub-nhs_20230802_od_s01		3
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series02	rcc10646_pfa_dna-tub-nhs_20230802_od_s02		3
20230802_RCC_P22-30_pfa_OD_Hoechst-tub-nhs_series03	rcc10646_pfa_dna-tub-nhs_20230802_od_s03		3
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_019	rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_019		4
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_020	rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_020		4
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_021	rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_021		4
20231121_RCC_CA-CT_FM_Hoechst-centr-tub-nhs_022	rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_022		4
20231208_bmcc109_pfa_centr-tub-hoechst_series00	bmcc109_pfa_cetn-tub-dna_20231208_cl_s00		3
20231208_bmcc109_pfa_centr-tub-hoechst_series01	bmcc109_pfa_cetn-tub-dna_20231208_cl_s01		3
20231208_bmcc109_pfa_centr-tub-hoechst_series02	bmcc109_pfa_cetn-tub-dna_20231208_cl_s02		3
20240522_rcc5909_pfa_hoechst-nhs-tub_series00	rcc5909_pfa_dna-nhs-tub_20240522_cl_s00		3
20240522_rcc5909_pfa_hoechst-nhs-tub_series01	rcc5909_pfa_dna-nhs-tub_20240522_cl_s01		3
20230718_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_01	rcc6387_pfa_dna-tub-nhs-na_20230718_csd_01		4
20230718_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_02	rcc6387_pfa_dna-tub-nhs-na_20230718_csd_02		4
20230718_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_03	rcc6387_pfa_dna-tub-nhs-na_20230718_csd_03		4
20230720_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_01	rcc6387_pfa_dna-tub-nhs-na_20230720_csd_01		4
20230720_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_02	rcc6387_pfa_dna-tub-nhs-na_20230720_csd_02		4
20230720_rcc_P21-B2_pfa_csd_hoechst_tub_nhs_na_03	rcc6387_pfa_dna-tub-nhs-na_20230720_csd_03		4
20230918_rccc2471_pfa_centr-tub-hoechst_series00	rcc10952_pfa_cetn-tub-dna_20230918_cl_s00		3
20230918_rccc2471_pfa_centr-tub-hoechst_series01	rcc10952_pfa_cetn-tub-dna_20230918_cl_s01		3
20230918_rccc2471_pfa_centr-tub-hoechst_series02	rcc10952_pfa_cetn-tub-dna_20230918_cl_s02		3
20230918_rccc2471_pfa_centr-tub-hoechst_series03	rcc10952_pfa_cetn-tub-dna_20230918_cl_s03		3
20230918_rccc2471_pfa_centr-tub-hoechst_series04	rcc10952_pfa_cetn-tub-dna_20230918_cl_s04		3
20231025_rccc2471_pfa_centr-tub-hoechst_series00	rcc10952_pfa_cetn-tub-dna_20231025_cl_s00	x	3
20231025_rccc2471_pfa_centr-tub-hoechst_series01	rcc10952_pfa_cetn-tub-dna_20231025_cl_s01	x	3
20231025_rccc2471_pfa_centr-tub-hoechst_series02	rcc10952_pfa_cetn-tub-dna_20231025_cl_s02	x	3
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_01	rcc10709_pfa_dna-tub-nhs_20230815_csd_01		3
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_02	rcc10709_pfa_dna-tub-nhs_20230815_csd_02		3
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_03	rcc10709_pfa_dna-tub-nhs_20230815_csd_03		3
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_04	rcc10709_pfa_dna-tub-nhs_20230815_csd_04		3
20230815_rcc_P19-B1_pfa_csd_Hoechst_tub_nhs_na_05	rcc10709_pfa_dna-tub-nhs_20230815_csd_05		3
