original_name	new_name_iter1	missing_values
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_030	rcc2539_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_030	pfa
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_031	rcc2539_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_031	pfa
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_032	rcc2539_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_032	pfa
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_033	rcc2539_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_033	pfa
20230712_IFCC19-038_PFA-NHS_e7_DNA_001	rcc10431_pfa_nhs-tub-dna_20230712_MISSINGNAME_001	
20230712_IFCC19-038_PFA-NHS_e7_DNA_002	rcc10431_pfa_nhs-tub-dna_20230712_MISSINGNAME_002	
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_025	rcc10431_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_025	pfa
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_026	rcc10431_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_026	pfa
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_027	rcc10431_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_027	pfa
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_028	rcc10431_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_028	pfa
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_029	rcc10431_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_029	pfa
20240212_1FCC19-038_DNA-tub-cent-nhs_60x_001	rcc10431_MISSINGFIX_dna-tub-cetn-nhs_20240212_MISSINGNAME_001	pfa,fm
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series00	rcc10649_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series01	rcc10649_pfa_nhs-tub-dna_20230423_od_s01	
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series02	rcc10649_pfa_nhs-tub-dna_20230423_od_s02	
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series03	rcc10649_pfa_nhs-tub-dna_20230423_od_s03	
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series00	rcc10360_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series01	rcc10360_pfa_nhs-tub-dna_20230423_od_s01	
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series02	rcc10360_pfa_nhs-tub-dna_20230423_od_s02	
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s00	
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s01	
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s02	
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s03	
20230423_RCC_Z8_pfa_OD_nhs-tub-Hoechst	rcc10956_pfa_nhs-tub-dna_20230423_od	
20240426_rcc1491_pfa_centr-tub-hoechst_series00	rcc1491_pfa_cetn-tub-dna_20240426_MISSINGNAME_s00	cl
20240426_rcc1491_pfa_centr-tub-hoechst_series01	rcc1491_pfa_cetn-tub-dna_20240426_MISSINGNAME_s01	cl
20240426_rcc1491_pfa_centr-tub-hoechst_series02	rcc1491_pfa_cetn-tub-dna_20240426_MISSINGNAME_s02	cl
20230616_RCC_3002_pfa_OD_Hoechst-tub-nhs_series00	rcc3002_pfa_dna-tub-nhs_20230616_od_s00	
20230616_RCC_3002_pfa_OD_Hoechst-tub-nhs_series01	rcc3002_pfa_dna-tub-nhs_20230616_od_s01	
20230423_RCC_K1823_pfa_OD_nhs-tub-Hoechst	rcc6443_pfa_nhs-tub-dna_20230423_od	
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series00	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s00	
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series01	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s01	
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series02	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s02	
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series03	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s03	
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series04	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s04	
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series05	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s05	
20240216_BMCC_281_pfa_OD_Hoechst-centr-nhs-tub_series06	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s06	
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_01	rcc10647rcc10636_pfa_dna-tub-nhs_20230720_csd_01_MISSINGCHANNELS	bf
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_02	rcc10647rcc10636_pfa_dna-tub-nhs_20230720_csd_02_MISSINGCHANNELS	bf
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_03	rcc10647rcc10636_pfa_dna-tub-nhs_20230720_csd_03_MISSINGCHANNELS	bf
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_04	rcc10647rcc10636_pfa_dna-tub-nhs_20230720_csd_04_MISSINGCHANNELS	bf
20230720_rcc_P22-43_P14-178_pfa_csd_Hoechst_tub_nhs_na_05	rcc10647rcc10636_pfa_dna-tub-nhs_20230720_csd_05_MISSINGCHANNELS	bf
20240401_p22-43_fm_DNA_Centr_tub_NHS_60x4x_018	rcc10647_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_018	pfa
20240401_p22-43_fm_DNA_Centr_tub_NHS_60x_017	rcc10647_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_017	pfa
20240604_rccc2580-pfa_centr-tub-hoechst_series00	rcc10375_pfa_cetn-tub-dna_20240604_MISSINGNAME_s00	cl
20240604_rccc2580-pfa_centr-tub-hoechst_series01	rcc10375_pfa_cetn-tub-dna_20240604_MISSINGNAME_s01	cl
20240604_rccc2580-pfa_centr-tub-hoechst_series02	rcc10375_pfa_cetn-tub-dna_20240604_MISSINGNAME_s02	cl
20230707_RCC_3594_pfa_OD_Hoechst-tub-nhs_series00	rcc3594_pfa_dna-tub-nhs_20230707_od_s00	
20230707_RCC_3594_pfa_OD_Hoechst-tub-nhs_series01	rcc3594_pfa_dna-tub-nhs_20230707_od_s01	
20230707_RCC_3594_pfa_OD_Hoechst-tub-nhs_series02	rcc3594_pfa_dna-tub-nhs_20230707_od_s02	
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_001	bmcc178_MISSINGFIX_nhs-cetn-tub-dna_20240205_fm_001	pfa
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_002	bmcc178_MISSINGFIX_nhs-cetn-tub-dna_20240205_fm_002	pfa
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_003	bmcc178_MISSINGFIX_nhs-cetn-tub-dna_20240205_fm_003	pfa
2024-02-05_bmcc178_fm_nhs_centrin_tubulin_hoechst-dapi_004	bmcc178_MISSINGFIX_nhs-cetn-tub-dna_20240205_fm_004	pfa
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_011	rcc10636_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_011	pfa
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_012	rcc10636_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_012	pfa
20240401_p14-178_fm_DNA_Centr_tub_NHS_60x_013	rcc10636_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_013	pfa
20230427_rcck1260_pfa_hoechst-tub-centr-1	rcck1260_pfa_dna-tub-cetn_20230427_MISSINGNAME_01	cl
20230427_rcck1260_pfa_hoechst-tub-centr-2	rcck1260_pfa_dna-tub-cetn_20230427_MISSINGNAME_02	cl
20230427_rcck1260_pfa_hoechst-tub-centr-3	rcck1260_pfa_dna-tub-cetn_20230427_MISSINGNAME_03_TOOMANYCHANNELS	cl
20230427_rcck1260_pfa_hoechst-tub-centr-4	rcck1260_pfa_dna-tub-cetn_20230427_MISSINGNAME_04	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series00	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s00	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series01	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s01	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series02	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s02	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series03	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s03	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series04	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s04	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series05	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s05	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series06	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s06	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series07	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s07	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series08	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s08	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series09	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s09	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series10	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s10	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series11	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s11	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series12	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s12	cl
20230516_rcck1260_pfa_hoechst-nhs-tub_series13	rcck1260_pfa_dna-nhs-tub_20230516_MISSINGNAME_s13	cl
20230523_RCC_Vf21-31_pfa_OD_nhs-tub-Hoechst_series00	rcc10895_pfa_nhs-tub-dna_20230523_od_s00	
20230523_RCC_Vf21-31_pfa_OD_nhs-tub-Hoechst_series01	rcc10895_pfa_nhs-tub-dna_20230523_od_s01	
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series00	rcc10933_pfa_nhs-tub-dna_20230523_od_s00	
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series01	rcc10933_pfa_nhs-tub-dna_20230523_od_s01	
20230523_RCC_Vf21-99_pfa_OD_nhs-tub-Hoechst_series02	rcc10933_pfa_nhs-tub-dna_20230523_od_s02	
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series00	rcc10895_pfa_dna-tub-nhs_20230531_od_s00	
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series01	rcc10895_pfa_dna-tub-nhs_20230531_od_s01	
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series02	rcc10895_pfa_dna-tub-nhs_20230531_od_s02	
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series03	rcc10895_pfa_dna-tub-nhs_20230531_od_s03	
20230531_RCC_Vf21-31_pfa_OD_Hoechst-tub-nhs_series04	rcc10895_pfa_dna-tub-nhs_20230531_od_s04	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series00	rcc10933_pfa_dna-tub-nhs_20230531_od_s00	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series01	rcc10933_pfa_dna-tub-nhs_20230531_od_s01	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series02	rcc10933_pfa_dna-tub-nhs_20230531_od_s02	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series03	rcc10933_pfa_dna-tub-nhs_20230531_od_s03	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series04	rcc10933_pfa_dna-tub-nhs_20230531_od_s04	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series05	rcc10933_pfa_dna-tub-nhs_20230531_od_s05	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series06	rcc10933_pfa_dna-tub-nhs_20230531_od_s06	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series07	rcc10933_pfa_dna-tub-nhs_20230531_od_s07	
20230531_RCC_Vf21-99_pfa_OD_Hoechst-tub-nhs_series08	rcc10933_pfa_dna-tub-nhs_20230531_od_s08	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series00	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s00	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series01	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s01	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series02	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s02	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series03	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s03	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series04	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s04	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series05	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s05	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series06	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s06	
20230909_RCC_Vf21-99_pfa_OD_Hoechst-cent-bodi-tub_series07	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s07	
20240401_vf21-96_fm_DNA_Centr_tub_NHS_60x_014	rcc10930_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_014	pfa
20240401_vf21-96_fm_DNA_Centr_tub_NHS_60x_015	rcc10930_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_015	pfa
20230616_rccpretk1_pfa_tub-hoechst-nhs_series00	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s00	cl
20230616_rccpretk1_pfa_tub-hoechst-nhs_series01	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s01	cl
20230616_rccpretk1_pfa_tub-hoechst-nhs_series02	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s02	cl
20230616_rccpretk1_pfa_tub-hoechst-nhs_series03	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s03	cl
20230616_rccpretk1_pfa_tub-hoechst-nhs_series04	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s04	cl
20230616_rccpretk1_pfa_tub-hoechst-nhs_series05	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s05	cl
20230616_rccpretk1_pfa_tub-hoechst-nhs_series06	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s06_TOOMANYCHANNELS	cl
20230616_rccpretk1_pfa_tub-hoechst-nhs_series07	rcc4104_pfa_tub-dna-nhs_20230616_MISSINGNAME_s07_TOOMANYCHANNELS	cl
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_01	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_01	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_02	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_02	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_03	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_03	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_04	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_04	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_05	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_05	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_06	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_06	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_07	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_07	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_08	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_08	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_09	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_09	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_10	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_10	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_11	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_11	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_12	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_12	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_13	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_13	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_14	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_14	20240912
rcc_p15-107_pfa_hs_bod-dna-nhs-tub_15	rcc10642_pfa_bod-dna-nhs-tub_MISSINGDATE_hs_15	20240912
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series00	rcc10642_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series01	rcc10642_pfa_nhs-tub-dna_20230423_od_s01	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series02	rcc10642_pfa_nhs-tub-dna_20230423_od_s02	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series03	rcc10642_pfa_nhs-tub-dna_20230423_od_s03	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series04	rcc10642_pfa_nhs-tub-dna_20230423_od_s04	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series05	rcc10642_pfa_nhs-tub-dna_20230423_od_s05	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series06	rcc10642_pfa_nhs-tub-dna_20230423_od_s06	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series07	rcc10642_pfa_nhs-tub-dna_20230423_od_s07	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series08	rcc10642_pfa_nhs-tub-dna_20230423_od_s08	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series09	rcc10642_pfa_nhs-tub-dna_20230423_od_s09	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series10	rcc10642_pfa_nhs-tub-dna_20230423_od_s10	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series11	rcc10642_pfa_nhs-tub-dna_20230423_od_s11	
20230423_RCC_P22-107_pfa_OD_nhs-tub-Hoechst_series12	rcc10642_pfa_nhs-tub-dna_20230423_od_s12	
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s00	
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s01	
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s02	
20240207_RCC_P22-107_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10642_pfa_dna-cetn-nhs-tub_20240207_od_s03	
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series00	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s00	cl
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series01	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s01	cl
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series02	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s02_TOOMANYCHANNELS	cl
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series03	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s03	cl
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series04	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s04	cl
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series05	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s05	cl
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series06	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s06	cl
20230516_rccvf21-89_pfa_hoechst-nhs-tub_series07	rcc10924_pfa_dna-nhs-tub_20230516_MISSINGNAME_s07	cl
20230718_rcc_1521_pfa_csd_hoechst_tub_nhs_na_01	rcc1521_pfa_dna-tub-nhs_20230718_csd_01_MISSINGCHANNELS	na
20230718_rcc_1521_pfa_csd_hoechst_tub_nhs_na_02	rcc1521_pfa_dna-tub-nhs_20230718_csd_02_MISSINGCHANNELS	na
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_01	rcc1521_pfa_dna-tub-nhs_20230829_csd_01	
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_02	rcc1521_pfa_dna-tub-nhs_20230829_csd_02	
20230829_rcc_1521_pfa_csd_hoechst_tub_nhs_na_03	rcc1521_pfa_dna-tub-nhs_20230829_csd_03	
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_01	
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_02	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_02	
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_03	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_03	
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_04	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_04	
20230728_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_05	rcc3511rcc10719_pfa_dna-tub-nhs_20230728_csd_05	
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_01	
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_02	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_02	
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_03	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_03	
20230731_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_04	rcc3511rcc10719_pfa_dna-tub-nhs_20230731_csd_04	
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series00	rcc10719_pfa_dna-tub-nhs_20230802_od_s00	
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series01	rcc10719_pfa_dna-tub-nhs_20230802_od_s01	
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series02	rcc10719_pfa_dna-tub-nhs_20230802_od_s02	
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series03	rcc10719_pfa_dna-tub-nhs_20230802_od_s03	
20230802_RCC_P22-120_pfa_OD_Hoechst-tub-nhs_series04	rcc10719_pfa_dna-tub-nhs_20230802_od_s04	
20230829_rcc_3511_P22-120_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511rcc10719_pfa_dna-tub-nhs_20230829_csd_01	
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series00	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s00	
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series01	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s01_TOOMANYCHANNELS	dna-cetn-nhs
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series02	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s02_TOOMANYCHANNELS	dna-cetn-nhs
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series03	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s03_TOOMANYCHANNELS	dna-cetn-nhs
20240207_RCC_P22-120_pfa_OD_Hoechst-centr-nhs-tub_series04	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s04	
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_00	rcc10719_pfa_dna-tuba1monoe-tub-nhs_MISSINGDATE_hs_00	20230830
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_01	rcc10719_pfa_dna-tuba1monoe-tub-nhs_MISSINGDATE_hs_01	20230830
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_02	rcc10719_pfa_dna-tuba1monoe-tub-nhs_MISSINGDATE_hs_02	20230830
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_03	rcc10719_pfa_dna-tuba1monoe-tub-nhs_MISSINGDATE_hs_03	20230830
rcc_p22-120_pfa_hs_dna_TubA1monoE_tub_nhs_04	rcc10719_pfa_dna-tuba1monoe-tub-nhs_MISSINGDATE_hs_04	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_00	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_00	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_01	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_01	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_02	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_02	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_03	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_03	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_04	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_04	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_05	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_05	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_06	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_06	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_07	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_07	20230830
rcc_p22-120_pfa_hs_dna_glypep1_tub_nhs_08	rcc10719_pfa_dna-glypep1-tub-nhs_MISSINGDATE_hs_08	20230830
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_00	rcc10719_pfa_nhs-delta2tub-tub_MISSINGDATE_hs_00	20230905
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_01	rcc10719_pfa_nhs-delta2tub-tub_MISSINGDATE_hs_01	20230905
rcc_p22-120_pfa_hs_nhs_Delta2tub_tub_02	rcc10719_pfa_nhs-delta2tub-tub_MISSINGDATE_hs_02	20230905
