old_name	size_t	size_c	size_z	size_y	size_x	xy_mismatch	physical_size_z	physical_size_y	physical_size_x	physical_unit	physical_xy_mismatch	has_lng_lvv_in_name
20230831_unexpanded-erariseta_NHS_DNA_013	1	2	27	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-tokyo_NHS_DNA_007	1	2	55	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-tokyo_NHS_DNA_008	1	2	24	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-tokyo_NHS_DNA_009	1	2	23	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-tokyo_NHS_DNA_010	1	2	50	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230905_Erariseta_Cysts_HD_cent_tub_nhs_002	1	4	341	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230905_erariseta_postExM_NHS-tub-dna_001	1	3	69	6221	6221	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230905_erariseta_postExM_NHS-tub-dna_002	1	3	70	6221	6221	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230905_erariseta_postExM_NHS_NPC-tub-H3_005	1	4	283	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230905_erariseta_postExM_NHs-NPC-tub-H3_003	1	4	314	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230905_erariseta_postExM_NHs-NPC-tub-H3_004	1	4	307	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230905_erariseta_postExM_NHs-NPC-tub-H3_006	1	4	235	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230905_erariseta_postExM_NHs-NPC-tub-H3_007	1	4	82	2304	2304	False	0.3	0.02835099600817975	0.02835099600817975	µm	False	False
20230906_Erariseta-mabnup98-mono_series00	1	1	1	512	512	False		0.020518277886497065	0.020518277886497065	µm	False	False
20230906_Erariseta-mabnup98-mono_series01	1	4	1	512	512	False		0.03025238747553816	0.03025238747553816	µm	False	False
20230906_Erariseta-mabnup98-mono_series02	1	4	1	512	512	False		0.025342798434442267	0.025342798434442267	µm	False	False
20230906_Erariseta-mono-centrin_series00	1	1	1	256	256	False		0.016993447058823528	0.016993447058823528	µm	False	False
20230906_Erariseta-mono-centrin_series01	1	2	1	256	256	False		0.024659772549019607	0.024659772549019607	µm	False	False
20230906_Erariseta-mono-centrin_series02	1	2	1	256	256	False		0.024659772549019607	0.024659772549019607	µm	False	False
20230906_Erariseta-mono-centrin_series03	1	1	1	256	256	False		0.024659772549019607	0.024659772549019607	µm	False	False
20230906_Erariseta-mono-centrin_series04	1	1	1	256	256	False		0.024659772549019607	0.024659772549019607	µm	False	False
20230906_Erariseta-mono-centrin_series05	1	1	1	256	256	False		0.024659772549019607	0.024659772549019607	µm	False	False
20230906_Erariseta-mono-centrin_series06	1	4	1	4096	4096	False		0.009103084249084249	0.009103084249084249	µm	False	False
20230906_Erariseta-mono-centrin_series07	1	4	1	4096	4096	False		0.028388278388278388	0.028388278388278388	µm	False	False
20230906_Erariseta-mono-centrin_series08	1	4	1	512	512	False		0.020270371819960862	0.020270371819960862	µm	False	False
20230906_Erariseta-mono-centrin_series09	1	1	1	512	512	False		0.020270371819960862	0.020270371819960862	µm	False	False
20230906_Erariseta-mono-centrin_series10	1	4	1	512	512	False		0.020602172211350293	0.020602172211350293	µm	False	False
20230906_Erariseta-mono-centrin_series11	1	4	1	512	512	False		0.01525404892367906	0.01525404892367906	µm	False	False
20230906_Erariseta-mono-centrin_series12	1	4	1	512	512	False		0.02267454011741683	0.02267454011741683	µm	False	False
20230906_Erariseta-mono-centrin_series13	1	4	1	512	512	False		0.019991213307240702	0.019991213307240702	µm	False	False
20230906_Erariseta-mono-centrin_series14	1	4	1	512	512	False		0.020618082191780823	0.020618082191780823	µm	False	False
20230906_Erariseta-mono-centrin_series15	1	4	1	512	512	False		0.02622219178082192	0.02622219178082192	µm	False	False
20230906_Erariseta-mono-centrin_series16	1	4	1	512	512	False		0.0209900782778865	0.0209900782778865	µm	False	False
20230906_Erariseta-mono-centrin_series17	1	4	1	512	512	False		0.01986191780821918	0.01986191780821918	µm	False	False
20230906_Erariseta-mono-centrin_series18	1	4	1	512	512	False		0.0200887084148728	0.0200887084148728	µm	False	False
20230912_Erar_HD_cent_tub_Cj44_004	1	4	270	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230912_Erar_HD_cent_tub_Cj44_005	1	4	338	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230912_Erar_NHS_NPC_tub_H3_001	1	4	214	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230912_Erar_NHS_NPC_tub_H3_002	1	4	218	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230912_Erar_NHS_NPC_tub_H3_003	1	4	144	2304	2304	False	0.3	0.113403984032719	0.113403984032719	µm	False	False
20230912_Erar_NHS_NPC_tub_h3_40x_006	1	4	206	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230912_Erar_NHS_NPC_tub_h3_40x_007	1	4	184	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230912_Erar_NHS_NPC_tub_h3_40x_008	1	4	188	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230912_Erar_NHS_NPC_tub_h3_40x_009	1	4	182	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_Erar_HD_NPC_tub_40x_001	1	3	227	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_Erar_HD_NPC_tub_40x_002	1	3	223	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_Erar_HD_NPC_tub_40x_003	1	3	199	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_Erar_HD_NPC_tub_40x_004	1	3	210	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_Erar_HD_NPC_tub_40x_005	1	3	202	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_Erar_HD_NPC_tub_40x_006	1	3	215	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_Erar_HD_NPC_tub_40x_007	1	3	228	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230913_erar_HD_NPC_tub_60x_010	1	3	224	2304	2304	False	0.4	0.113403984032719	0.113403984032719	µm	False	False
20230913_erar_HD_NPC_tub_60x_011	1	3	85	2304	2304	False	0.4	0.02835099600817975	0.02835099600817975	µm	False	False
20231018_rcc6550_pfa_centr-tub-hoechst	1	3	189	1218	1143	True	0.21308	0.10129761709120788	0.1012976357267951	µm	True	True
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series00	1	3	94	1379	1199	True	0.27015494623655917	0.10278338171262698	0.10278338898163607	µm	True	True
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series01	1	3	102	625	592	True	0.2701549504950495	0.10278338141025642	0.10278336717428088	µm	True	True
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series02	1	3	91	345	354	True	0.270155	0.10278337209302325	0.10278337110481586	µm	True	True
20240522_rccp22-60-ct_pfa_hoechst-nhs-tub_series03	1	3	124	1263	554	True	0.2701550406504065	0.10278335974643422	0.1027833815551537	µm	True	True
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series00	1	3	416	1024	1024	False	0.6992	0.22194604105571847	0.22194604105571847	µm	False	False
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series01	1	3	106	1024	1024	False	0.361	0.07072073313782992	0.07072073313782992	µm	False	False
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series02	1	3	314	1024	1024	False	0.361	0.14174711632453568	0.14174711632453568	µm	False	False
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series03	1	3	45	1024	1024	False	0.361	0.05669991202346041	0.05669991202346041	µm	False	False
20230423_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series04	1	3	252	1024	1024	False	0.44839999999999997	0.22281622678396873	0.22281622678396873	µm	False	False
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series00	1	3	2	2048	2048	False	0.4484	0.09489496824621396	0.09489496824621396	µm	False	False
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series01	1	3	277	1024	1024	False	0.44839999999999997	0.1898826979472141	0.1898826979472141	µm	False	False
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series02	1	3	192	1024	1024	False	0.44839999999999997	0.12068093841642229	0.12068093841642229	µm	False	False
20230523_RCC_CB1C1_pfa_OD_nhs-tub-Hoechst_series03	1	3	269	1024	1024	False	0.4484	0.22281622678396873	0.22281622678396873	µm	False	False
20231121_rccgy4va_pfa_centr-tub-hoechst_series00	1	3	180	1448	1991	True	0.21308	0.10129765031098825	0.10129763819095478	µm	True	True
20231121_rccgy4va_pfa_centr-tub-hoechst_series01	1	3	269	1947	1371	True	0.21308	0.10129763617677287	0.10129759124087591	µm	True	True
20231121_rccgy4va_pfa_centr-tub-hoechst_series02	1	3	296	1676	1299	True	0.21308	0.1012976119402985	0.10129761171032357	µm	True	True
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	138	1024	1024	False	0.361	0.0946969696969697	0.0946969696969697	µm	False	False
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	145	1024	1024	False	0.4218	0.0946969696969697	0.0946969696969697	µm	False	False
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series02	1	4	64	1024	1024	False	0.361	0.07102272727272727	0.07102272727272727	µm	False	False
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series03	1	4	121	1024	1024	False	0.361	0.0946969696969697	0.0946969696969697	µm	False	False
20240207_RCC_CB1C1_pfa_OD_Hoechst-centr-nhs-tub_series04	1	4	224	1024	1024	False	0.6004	0.14204545454545453	0.14204545454545453	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series00	1	4	174	1328	1328	False	0.2999308670520231	0.14600602863602108	0.14600602863602108	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series01	1	4	174	1328	1328	False	0.2999308670520231	0.14600602863602108	0.14600602863602108	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series02	1	4	178	1328	1328	False	0.29993084745762716	0.04866849284099472	0.04866849284099472	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series03	1	4	178	1328	1328	False	0.29993084745762716	0.04866849284099472	0.04866849284099472	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series04	1	4	132	1328	1328	False	0.2999308396946565	0.054752260738507905	0.054752260738507905	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series05	1	4	132	1328	1328	False	0.2999308396946565	0.054752260738507905	0.054752260738507905	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series06	1	4	44	1328	1328	False	0.2999309302325581	0.14600602863602108	0.14600602863602108	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series07	1	4	44	1328	1328	False	0.2999309302325581	0.14600602863602108	0.14600602863602108	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series08	1	4	109	1328	1328	False	0.4501347222222222	0.09733752825923135	0.09733752825923135	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series09	1	4	109	1328	1328	False	0.4501347222222222	0.09733752825923135	0.09733752825923135	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series10	1	4	56	1328	1328	False	0.29993090909090914	0.04866849284099472	0.04866849284099472	µm	False	False
20240425_rccgy4va_pfa_hoechst-tub-centr-nhs_series11	1	4	56	1328	1328	False	0.29993090909090914	0.04866849284099472	0.04866849284099472	µm	False	False
20230704_rcc4804_pfa_centr-tub-hoechst_series00	1	3	171	941	855	True	0.21308000000000002	0.10129762765957447	0.10129762295081968	µm	True	True
20230704_rcc4804_pfa_centr-tub-hoechst_series01	1	3	203	1511	1383	True	0.21308000000000002	0.10129761589403975	0.10129761215629522	µm	True	True
20230704_rcc4804_pfa_centr-tub-hoechst_series02	1	3	173	426	397	True	0.21308	0.10129762352941175	0.10129762626262626	µm	True	True
20230704_rcc4804_pfa_centr-tub-hoechst_series03	1	3	128	449	467	True	0.21308000000000002	0.10129763392857143	0.10129761802575107	µm	True	True
20230704_rcc4804_pfa_centr-tub-hoechst_series04	1	3	161	333	416	True	0.21308	0.1012976204819277	0.10129761445783132	µm	True	True
20230704_rcc4804_pfa_centr-tub-hoechst_series05	1	3	133	452	488	True	0.21308	0.10129762749445677	0.10129761806981519	µm	True	True
20230704_rcc4804_pfa_centr-tub-hoechst_series06	1	3	207	1028	900	True	0.21308000000000002	0.10129766309639728	0.1012976084538376	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series00	1	1	1	575	498	True		0.10278337979094077	0.10278338028169014	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series01	1	3	61	575	498	True	0.498455	0.10278337979094077	0.10278338028169014	µm	True	False
20230705_rcc4804_pfa_tub-hoechst-nhs_series02	1	3	61	575	498	True	0.498455	0.10278337979094077	0.10278338028169014	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series03	1	3	72	682	669	True	0.49845507042253523	0.10278337738619678	0.10278336826347305	µm	True	False
20230705_rcc4804_pfa_tub-hoechst-nhs_series04	1	3	72	682	669	True	0.49845507042253523	0.10278337738619678	0.10278336826347305	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series05	1	3	65	654	548	True	0.498455	0.10278336906584992	0.10278338208409507	µm	True	False
20230705_rcc4804_pfa_tub-hoechst-nhs_series06	1	3	65	654	548	True	0.498455	0.10278336906584992	0.10278338208409507	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series07	1	3	58	654	548	True	0.49845508771929825	0.10278336906584992	0.10278338208409507	µm	True	False
20230705_rcc4804_pfa_tub-hoechst-nhs_series08	1	3	58	654	548	True	0.49845508771929825	0.10278336906584992	0.10278338208409507	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series09	1	3	70	713	657	True	0.49845492753623194	0.10278337078651685	0.10278336890243901	µm	True	False
20230705_rcc4804_pfa_tub-hoechst-nhs_series10	1	3	70	713	657	True	0.49845492753623194	0.10278337078651685	0.10278336890243901	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series11	1	3	82	713	806	True	0.4984549382716049	0.10278337078651685	0.10278337888198757	µm	True	False
20230705_rcc4804_pfa_tub-hoechst-nhs_series12	1	3	82	713	806	True	0.4984549382716049	0.10278337078651685	0.10278337888198757	µm	True	True
20230705_rcc4804_pfa_tub-hoechst-nhs_series13	1	3	69	531	614	True	0.498455	0.10278337735849057	0.10278337683523654	µm	True	False
20230705_rcc4804_pfa_tub-hoechst-nhs_series14	1	3	69	531	614	True	0.498455	0.10278337735849057	0.10278337683523654	µm	True	True
20230616_RCC_GATIN95_pfa_OD_Hoechst-tub-nhs_series00	1	3	109	1024	1024	False	0.36100000000000004	0.07099816226783968	0.07099816226783968	µm	False	False
20230616_RCC_GATIN95_pfa_OD_Hoechst-tub-nhs_series01	1	3	119	1024	1024	False	0.36100000000000004	0.07099816226783968	0.07099816226783968	µm	False	False
20240322_rcc6516_pfa_hoechst-centr-nhs_series00	1	3	1	1448	1448	False		0.09962626123013131	0.09962626123013131	µm	False	False
20240322_rcc6516_pfa_hoechst-centr-nhs_series01	1	3	1	1448	1448	False		0.09962626123013131	0.09962626123013131	µm	False	False
20240322_rcc6516_pfa_hoechst-centr-nhs_series02	1	3	128	1448	1448	False	0.25113	0.09962626123013131	0.09962626123013131	µm	False	False
20240322_rcc6516_pfa_hoechst-centr-nhs_series03	1	3	128	1448	1448	False	0.25113	0.09962626123013131	0.09962626123013131	µm	False	False
20240322_rcc6516_pfa_hoechst-centr-nhs_series04	1	3	120	1448	1448	False	0.25113	0.09962626123013131	0.09962626123013131	µm	False	False
20240322_rcc6516_pfa_hoechst-centr-nhs_series05	1	3	120	1448	1448	False	0.25113	0.09962626123013131	0.09962626123013131	µm	False	False
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series00	1	3	121	1024	1024	False	0.361	0.07095661779081133	0.07095661779081133	µm	False	False
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series01	1	3	128	1024	1024	False	0.36100000000000004	0.07095661779081133	0.07095661779081133	µm	False	False
20230616_RCC_P22-KU_pfa_OD_Hoechst-tub-nhs_series02	1	3	168	1024	1024	False	0.36100000000000004	0.07095661779081133	0.07095661779081133	µm	False	False
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_005	1	4	268	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_006	1	4	157	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_007	1	4	208	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_IF-KGE_FM_Hoechst-centr-tub-nhs_008	1	4	137	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_009	1	4	115	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_010	1	4	99	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_IF-KGE_FM_Hoechst-mabnup98-tub-nhs_011	1	4	192	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series00	1	3	77	1024	1024	False	0.4484	0.07102272727272727	0.07102272727272727	µm	False	False
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series01	1	3	60	1024	1024	False	0.4484	0.07102272727272727	0.07102272727272727	µm	False	False
20230423_RCC_C1975_pfa_OD_nhs-tub-Hoechst_series02	1	3	88	1024	1024	False	0.4484	0.07102272727272727	0.07102272727272727	µm	False	False
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_030	1	4	204	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_031	1	4	184	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_032	1	4	185	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_p22-U4_fm_DNA_Centr_tub_NHS_60x_033	1	4	98	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20230712_IFCC19-038_PFA-NHS_e7_DNA_001	1	3	385	2532	2532	False	0.16999999999999998	0.035295414462081114	0.035295414462081114	µm	False	False
20230712_IFCC19-038_PFA-NHS_e7_DNA_002	1	3	314	1900	1896	True	0.16999999999999998	0.035295414462081114	0.035295414462081114	µm	False	False
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_025	1	4	107	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_026	1	4	95	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_027	1	4	94	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_028	1	4	155	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_1FCC19-038_fm_DNA_Centr_tub_NHS_60x_029	1	4	81	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240212_1FCC19-038_DNA-tub-cent-nhs_60x_001	1	4	188	2048	2048	False	0.3146948008071384	0.05000000000000002	0.05000000000000002	µm	False	False
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series00	1	3	118	1024	1024	False	0.551	0.07102345063538612	0.07102345063538612	µm	False	False
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series01	1	3	92	1024	1024	False	0.551	0.07102345063538612	0.07102345063538612	µm	False	False
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series02	1	3	124	1024	1024	False	0.4484	0.07102345063538612	0.07102345063538612	µm	False	False
20230423_RCC_P22-56_pfa_OD_nhs-tub-Hoechst_series03	1	3	116	1024	1024	False	0.3496	0.07102381231671555	0.07102381231671555	µm	False	False
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series00	1	3	103	1024	1024	False	0.44839999999999997	0.07880528836754644	0.07880528836754644	µm	False	False
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series01	1	3	93	1024	1024	False	0.551	0.07880528836754644	0.07880528836754644	µm	False	False
20230423_RCC_ARC47_pfa_OD_nhs-tub-Hoechst_series02	1	3	1	1024	1024	False		0.07880528836754644	0.07880528836754644	µm	False	False
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	260	1024	1024	False	0.5016	0.14219970674486804	0.14219970674486804	µm	False	False
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	202	1024	1024	False	0.6004	0.14173802541544475	0.14173802541544475	µm	False	False
20240208_RCC_ARC47_pfa_OD_Hoechst-centr-nhs-tub_series02	1	4	3	1024	1024	False	0.36100000000000004	0.14230342130987292	0.14230342130987292	µm	False	False
